participant_id,session_id,event_order,event_type,expected_code,harmonized_event_type,event_time_psychopy,block,trial_idx_in_block,question_id,question_number,question_year,question_field,question_type,source,global_analysis_excluded,global_exclusion_reason
PID002,2025-11-06_PID002,24,Q_TEXT_ON,11,question_start,660.252205,C2,1,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID002,2025-11-06_PID002,25,Q_STEM_ON,14,,697.363805,C2,1,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID002,2025-11-06_PID002,26,Q_OPTIONS_ON,15,,700.269129,C2,1,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID002,2025-11-06_PID002,27,ANS_D,24,answer,742.17728,C2,1,2018.0_LC_44,44,2018.0,LC,concrete,psychopy,False,
PID002,2025-11-06_PID002,28,ITI,99,,747.601931,C2,2,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,29,Q_TEXT_ON,11,question_start,747.617283,C2,2,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,30,Q_STEM_ON,14,,779.835341,C2,2,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,31,Q_OPTIONS_ON,15,,784.719389,C2,2,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,32,ANS_E,25,answer,842.52793,C2,2,2020.0_CH_70,70,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,33,ITI,99,,846.550999,C2,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,34,Q_TEXT_ON,11,question_start,846.563047,C2,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,35,Q_STEM_ON,14,,861.037795,C2,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,36,Q_OPTIONS_ON,15,,865.109555,C2,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,37,ANS_B,22,answer,950.944717,C2,3,2021.0_CH_46,46,2021.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,38,BLOCK_REST,93,,951.451429,C2,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,39,BLK_OFF,92,block_end,1075.61374,C2,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,40,BLK_ON,91,block_start,1076.666996,C3,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,41,ITI,99,,1081.048519,C3,1,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID002,2025-11-06_PID002,42,Q_TEXT_ON,11,question_start,1081.078552,C3,1,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID002,2025-11-06_PID002,43,Q_STEM_ON,14,,1143.77409,C3,1,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID002,2025-11-06_PID002,44,Q_OPTIONS_ON,15,,1150.911748,C3,1,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID002,2025-11-06_PID002,45,ANS_E,25,answer,1268.460309,C3,1,2021.0_LC_26,26,2021.0,LC,concrete,psychopy,False,
PID002,2025-11-06_PID002,46,ITI,99,,1273.200361,C3,2,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,47,Q_TEXT_ON,11,question_start,1273.272791,C3,2,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,48,Q_STEM_ON,14,,1289.199441,C3,2,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,49,Q_OPTIONS_ON,15,,1293.917086,C3,2,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,50,ANS_D,24,answer,1319.70241,C3,2,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,51,ITI,99,,1323.52706,C3,3,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,52,Q_TEXT_ON,11,question_start,1323.545867,C3,3,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,53,Q_STEM_ON,14,,1347.758431,C3,3,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,54,Q_OPTIONS_ON,15,,1351.847249,C3,3,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,55,ANS_C,23,answer,1388.659063,C3,3,2020.0_CH_59,59,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,56,BLOCK_REST,93,,1389.1671,C3,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,57,BLK_OFF,92,block_end,1496.681807,C3,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,58,BLK_ON,91,block_start,1498.750443,C4,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,59,ITI,99,,1503.283396,C4,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,60,Q_TEXT_ON,11,question_start,1503.359638,C4,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,61,Q_STEM_ON,14,,1534.628126,C4,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,62,Q_OPTIONS_ON,15,,1536.441715,C4,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,63,ANS_E,25,answer,1592.994012,C4,1,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,64,ITI,99,,1596.785919,C4,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,65,Q_TEXT_ON,11,question_start,1596.795871,C4,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,66,Q_STEM_ON,14,,1619.735053,C4,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,67,Q_OPTIONS_ON,15,,1625.153197,C4,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,68,ANS_E,25,answer,1676.41375,C4,2,2020.0_CH_84,84,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,69,ITI,99,,1680.570263,C4,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,70,Q_TEXT_ON,11,question_start,1680.58828,C4,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,71,Q_STEM_ON,14,,1723.220491,C4,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,72,Q_OPTIONS_ON,15,,1727.508301,C4,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,73,ANS_A,21,answer,1742.303168,C4,3,2020.0_CH_82,82,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,74,BLOCK_REST,93,,1742.81342,C4,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,75,BLK_OFF,92,block_end,1918.765532,C4,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,76,BLK_ON,91,block_start,1920.483552,C5,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,77,ITI,99,,1925.165709,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,78,Q_TEXT_ON,11,question_start,1925.175204,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,79,Q_STEM_ON,14,,1941.813009,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,80,Q_OPTIONS_ON,15,,1946.024476,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,81,ANS_E,25,answer,2040.041395,C5,1,2017.0_CH_68,68,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,82,ITI,99,,2043.84757,C5,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,83,Q_TEXT_ON,11,question_start,2043.855452,C5,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,84,Q_STEM_ON,14,,2051.334795,C5,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,85,Q_OPTIONS_ON,15,,2055.455945,C5,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,86,ANS_D,24,answer,2074.7856,C5,2,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,87,ITI,99,,2079.842483,C5,3,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,88,Q_TEXT_ON,11,question_start,2079.858262,C5,3,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,89,Q_STEM_ON,14,,2101.758402,C5,3,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,90,Q_OPTIONS_ON,15,,2116.83081,C5,3,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,91,ANS_D,24,answer,2173.768616,C5,3,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID002,2025-11-06_PID002,92,BLOCK_REST,93,,2174.276639,C5,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,93,BLK_OFF,92,block_end,2340.499639,C5,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,94,BLK_ON,91,block_start,2345.300518,A1,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,95,ITI,99,,2348.41641,A1,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,96,Q_TEXT_ON,11,question_start,2348.434359,A1,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,97,Q_STEM_ON,14,,2372.618459,A1,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,98,Q_OPTIONS_ON,15,,2378.188092,A1,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,99,ANS_B,22,answer,2449.476366,A1,1,2019.0_CH_56,56,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,100,ITI,99,,2454.316361,A1,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,101,Q_TEXT_ON,11,question_start,2454.332249,A1,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,102,Q_STEM_ON,14,,2479.881627,A1,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,103,Q_OPTIONS_ON,15,,2483.107927,A1,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,104,ANS_A,21,answer,2507.233679,A1,2,2021.0_CH_65,65,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,105,ITI,99,,2510.991545,A1,3,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,106,Q_TEXT_ON,11,question_start,2511.009058,A1,3,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,107,Q_STEM_ON,14,,2546.857205,A1,3,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,108,Q_OPTIONS_ON,15,,2552.849294,A1,3,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,109,ANS_A,21,answer,2604.701778,A1,3,2020.0_CH_77,77,2020.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,110,BLOCK_REST,93,,2605.209664,A1,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,111,BLK_OFF,92,block_end,2765.315949,A1,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,112,BLK_ON,91,block_start,2768.267489,A2,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,113,ITI,99,,2772.999492,A2,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,114,Q_TEXT_ON,11,question_start,2773.014943,A2,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,115,Q_STEM_ON,14,,2790.815992,A2,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,116,Q_OPTIONS_ON,15,,2794.626543,A2,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,117,ANS_B,22,answer,2855.39528,A2,1,2021.0_CH_57,57,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,118,ITI,99,,2859.551766,A2,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,119,Q_TEXT_ON,11,question_start,2859.565067,A2,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,120,Q_STEM_ON,14,,2888.43161,A2,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,121,Q_OPTIONS_ON,15,,2896.738695,A2,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,122,ANS_B,22,answer,3006.105358,A2,2,2020.0_CH_76,76,2020.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,123,ITI,99,,3011.197962,A2,3,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,124,Q_TEXT_ON,11,question_start,3011.207617,A2,3,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,125,Q_STEM_ON,14,,3043.596664,A2,3,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,126,Q_OPTIONS_ON,15,,3049.965041,A2,3,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,127,ANS_A,21,answer,3104.37436,A2,3,2021.0_CH_86,86,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,128,BLOCK_REST,93,,3104.881415,A2,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,129,BLK_OFF,92,block_end,3188.282553,A2,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,130,BLK_ON,91,block_start,3193.985106,A3,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,131,ITI,99,,3198.633214,A3,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID002,2025-11-06_PID002,132,Q_TEXT_ON,11,question_start,3198.650038,A3,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID002,2025-11-06_PID002,133,Q_STEM_ON,14,,3242.226967,A3,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID002,2025-11-06_PID002,134,Q_OPTIONS_ON,15,,3250.370905,A3,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID002,2025-11-06_PID002,135,ANS_E,25,answer,3298.060492,A3,1,2020.0_LC_31,31,2020.0,LC,abstract,psychopy,False,
PID002,2025-11-06_PID002,136,ITI,99,,3303.365652,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,137,Q_TEXT_ON,11,question_start,3303.381227,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,138,Q_STEM_ON,14,,3329.5495,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,139,Q_OPTIONS_ON,15,,3336.741079,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,140,ANS_E,25,answer,3381.413869,A3,2,2022.0_CH_51,51,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,141,ITI,99,,3385.603495,A3,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,142,Q_TEXT_ON,11,question_start,3385.617866,A3,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,143,Q_STEM_ON,14,,3425.63587,A3,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,144,Q_OPTIONS_ON,15,,3429.491251,A3,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,145,ANS_E,25,answer,3503.477199,A3,3,2022.0_CH_47,47,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,146,BLOCK_REST,93,,3503.984511,A3,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,147,BLK_OFF,92,block_end,3613.999679,A3,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,148,BLK_ON,91,block_start,3616.251629,A4,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,149,ITI,99,,3620.067086,A4,1,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,150,Q_TEXT_ON,11,question_start,3620.08807,A4,1,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,151,Q_STEM_ON,14,,3650.250729,A4,1,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,152,Q_OPTIONS_ON,15,,3656.500521,A4,1,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,153,ANS_A,21,answer,3717.661803,A4,1,2019.0_CH_64,64,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,154,ITI,99,,3721.633891,A4,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,155,Q_TEXT_ON,11,question_start,3721.644178,A4,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,156,Q_STEM_ON,14,,3738.733301,A4,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,157,Q_OPTIONS_ON,15,,3745.690757,A4,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,158,ANS_A,21,answer,3802.330263,A4,2,2022.0_CH_71,71,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,159,ITI,99,,3806.353647,A4,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,160,Q_TEXT_ON,11,question_start,3806.390581,A4,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,161,Q_STEM_ON,14,,3827.975339,A4,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,162,Q_OPTIONS_ON,15,,3831.959973,A4,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,163,ANS_A,21,answer,3882.451335,A4,3,2021.0_CH_51,51,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,164,BLOCK_REST,93,,3882.960072,A4,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,165,BLK_OFF,92,block_end,4036.267283,A4,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,166,BLK_ON,91,block_start,4039.269317,A5,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,167,ITI,99,,4043.268005,A5,1,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,168,Q_TEXT_ON,11,question_start,4043.360811,A5,1,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,169,Q_STEM_ON,14,,4067.881031,A5,1,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,170,Q_OPTIONS_ON,15,,4073.075084,A5,1,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,171,ANS_B,22,answer,4121.464916,A5,1,2022.0_CH_60,60,2022.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,172,ITI,99,,4125.18855,A5,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,173,Q_TEXT_ON,11,question_start,4125.205097,A5,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,174,Q_STEM_ON,14,,4151.252877,A5,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,175,Q_OPTIONS_ON,15,,4158.309485,A5,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,176,ANS_A,21,answer,4181.8714,A5,2,2019.0_CH_65,65,2019.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,177,ITI,99,,4186.611267,A5,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,178,Q_TEXT_ON,11,question_start,4186.632524,A5,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,179,Q_STEM_ON,14,,4228.743082,A5,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,180,Q_OPTIONS_ON,15,,4232.950452,A5,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,181,ANS_A,21,answer,4310.301067,A5,3,2021.0_CH_83,83,2021.0,CH,abstract,psychopy,False,
PID002,2025-11-06_PID002,182,BLOCK_REST,93,,4310.80958,A5,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,183,BLK_OFF,92,block_end,4459.284278,A5,-1,,,,,,psychopy,False,
PID002,2025-11-06_PID002,184,EXP_END,2,,4459.284437,END,-1,,,,,,psychopy,False,
PID003,2025-11-11_003,1,EXP_START,1,,11.640351,START,-1,,,,,,psychopy,False,
PID003,2025-11-11_003,2,PING,3,,90.2156,PING,-1,,,,,,psychopy,False,
PID003,2025-11-11_003,3,QUESTIONNAIRE_ON,71,,90.216432,PRE,-1,,,,start,QNR,psychopy,False,
PID003,2025-11-11_003,4,QUESTIONNAIRE_OFF,72,,255.072971,PRE,-1,,,,end,QNR,psychopy,False,
PID003,2025-11-11_003,5,BLK_ON,91,block_start,256.454894,C1,-1,,,,,,psychopy,False,
PID003,2025-11-11_003,6,ITI,99,,261.104116,C1,1,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,7,Q_TEXT_ON,11,question_start,261.122108,C1,1,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,8,BUTTON_CLICK,13,,272.277811,C1,1,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,9,Q_STEM_ON,14,,272.403677,C1,1,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,10,BUTTON_CLICK,13,,280.909281,C1,1,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,11,Q_OPTIONS_ON,15,,281.066931,C1,1,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,12,ANS_D,24,answer,288.007359,C1,1,2020.0_CH_56,56,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,13,ITI,99,,292.532636,C1,2,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,14,Q_TEXT_ON,11,question_start,292.563573,C1,2,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,15,BUTTON_CLICK,13,,320.936419,C1,2,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,16,Q_STEM_ON,14,,321.064011,C1,2,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,17,BUTTON_CLICK,13,,324.952919,C1,2,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,18,Q_OPTIONS_ON,15,,325.09209,C1,2,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,19,ANS_D,24,answer,353.765911,C1,2,2017.0_CH_75,75,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,20,ITI,99,,357.75577,C1,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,21,Q_TEXT_ON,11,question_start,357.766089,C1,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,22,BUTTON_CLICK,13,,373.060878,C1,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,23,Q_STEM_ON,14,,373.190205,C1,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,24,BUTTON_CLICK,13,,378.578392,C1,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,25,Q_OPTIONS_ON,15,,378.71545,C1,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,26,ANS_B,22,answer,400.224714,C1,3,2020.0_CH_78,78,2020.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,27,BLOCK_REST,93,,400.732262,C1,-1,,,,,,psychopy,False,
PID003,2025-11-11_003,28,BLK_OFF,92,block_end,676.471211,C1,-1,,,,,,psychopy,False,
PID003,2025-11-11_003,29,BLK_ON,91,block_start,678.18799,C2,-1,,,,,,psychopy,False,
PID003,2025-11-11_003,30,ITI,99,,681.954615,C2,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,31,Q_TEXT_ON,11,question_start,681.972446,C2,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,32,BUTTON_CLICK,13,,707.327497,C2,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,33,Q_STEM_ON,14,,707.455686,C2,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,34,BUTTON_CLICK,13,,712.526719,C2,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,35,Q_OPTIONS_ON,15,,712.672566,C2,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,36,ANS_D,24,answer,735.621864,C2,1,2017.0_CH_47,47,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,37,ITI,99,,739.546433,C2,2,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,38,Q_TEXT_ON,11,question_start,739.562736,C2,2,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,39,BUTTON_CLICK,13,,773.082193,C2,2,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
PID003,2025-11-11_003,40,Q_STEM_ON,14,,773.211803,C2,2,2017.0_CH_69,69,2017.0,CH,concrete,psychopy,False,
